id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before,actual_return_after,actual_volatility_before,actual_volatility_after,actual_return_change,actual_volatility_change,actual_price_change_10m,actual_price_change_1h,actual_price_change_1d,llm_sentiment_score,gpt4_return,gpt4_volatility,llm_cryptorelated,llm_emotiontype,llm_emotionlevel,llm_geopolitical,llm_economyimpact,llm_btcprice,llm_expectation
3705,2025-11-05 23:11:08.747+00,"I recently met with Great American Patriot, Gianno Caldwell. He has written a powerful Book, “The Day My Brother Was Murdered: My Journey Through America's Violent Crime Crisis.” Gianno unfortunately understands the true Horror of the Crime Epidemic ravaging our once Great Cities, especially Chicago, where his incredible brother was heinously murdered. Gianno: Your brother is looking down on you, and very proud of the work you are doing to save lives. We will MAKE AMERICA SAFE AGAIN! Order your copy today:https://a.co/d/bgJUln9",228,2619,11103,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/614/995/269/244/original/d8bf85e809875a9b.jpg""]",115499615432000308,0.02617646763094478853,-0.02282246094011956495,0.029250028727281660031135,0.027867022178760049295702,-0.002684556718424435485,-0.0000358662928624101249,0.00143293777015180793,0.000089064610495107663595,-2.25639985614715941200,5.0,0.0,0.1,0,2,7,4,2,0,8
3706,2025-11-05 23:09:41.515+00,"Congressman Barry Loudermilk, of the Great State of Georgia, has written an inspiring Book, “And Then They Prayed: Moments in American History Impacted By Prayer.” Barry understands where our Inalienable Rights come from, and the Sacred Duty we have to protect these cherished Freedoms. Love of God and Country is a compelling force that can change the course of History, and help us, MAKE AMERICA GREAT AGAIN! Get a copy of this incredible Book today:https://a.co/d/1fmu6pF",249,2510,10663,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/606/005/864/979/original/b62c6a2ad9669bf8.jpg""]",115499609714844979,0.02551882576629793612,-0.02390132682031871345,0.029258773083899227156483,0.027841831493031126881783,-0.00317963111714933676,-0.0003595055368076209400,0.00101042667773250998,-0.00058388778247596187,-2.36179522739228157400,5.0,0.0,0.1,0,1,5,4,1,0,8
3707,2025-11-05 23:07:30.23+00,"Peter Navarro, who is doing an incredible job as Senior Counselor for Trade and Manufacturing, has written a powerful new Book, “I Went to Prison So You Won't Have To: A Love and Lawfare Story in Trump Land.” Like too many Great American Patriots, Peter experienced the vicious Weaponization of the “Justice” System, but never gave up, never backed down, and never wavered from what he knew to be true — The 2020 Presidential Election was RIGGED and STOLEN! His fearless Courage and unwavering love of our Country is an inspiration to us all, especially now, as he continues to fight with that same Spirit to, MAKE AMERICA GREAT AGAIN. Get your copy today:https://a.co/d/0lQXjyG",268,2804,11726,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/600/232/256/934/original/4e556c9231484319.jpg""]",115499601111135687,0.02572630728445970323,-0.02336392146736875257,0.029257992418865738600320,0.027844449507531146697429,-0.00531350459611316894,-0.0002456943058312019358,0.00087841605574515235,-0.00260710183910228636,-2.30930983179195236700,5.0,-0.3,0.6,0,3,7,6,2,1,8
3708,2025-11-05 23:05:59.97+00,"Christina Bobb’s new Book, “DEFIANT: Inside the Mar-a-Lago Raid and the Left’s Ongoing Lawfare,” is AVAILABLE NOW —It was my Great Honor to write the Foreword! In this MUST READ expose, Christinia “brings the receipts” for the Deranged Jack Smith Investigations, and the Illegal Raid on Mar-a-Lago. The American People deserve to know the real story of Biden’s Weaponization of the “Justice” System against me, and our incredible Movement — They were not after me, they were after you, I was just in the way! The Radical Left Lunatics don’t want you to know the TRUTH, but now you do. ORDER TODAY!https://a.co/d/eBrJSim",246,2667,10677,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/594/824/937/694/original/8655903e137b1f69.jpg""]",115499595196200926,0.02141248055076319203,-0.02311232117468989545,0.029261609279305784648262,0.027832769709660391070434,-0.00437203839771823557,-0.0000290263708651241744,0.00197389039684910643,-0.00177836306290915927,-2.28472773325171409600,5.0,-0.2,0.6,0,3,7,6,1,0,8
3709,2025-11-05 22:52:01.924+00,"My G2 Meeting with President Xi, of China, was a great one for both of our Countries!",348,2347,10815,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/534/201/511/922/original/0113a618538141b3.mp4""]",115499540273989970,0.02693805525209675087,-0.02367539962297858703,0.029640601428750975184606,0.027806455689379230265064,0.00140558281023404916,-0.001579723660021208896,-0.00010809931725935666,0.00181649244884840506,-2.33973360936876164800,5.0,0.3,0.6,0,1,4,8,6,1,7
3710,2025-11-05 22:49:13.844+00,"It was my Great Honor to meet with Sanae Takaichi, the wonderful new Prime Minister of Japan!",202,2249,10679,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/517/403/695/346/original/fb83e9ce0c75dd3f.mp4""]",115499529258415888,0.02417387667497380855,-0.02300241960923713942,0.029639330460538996653211,0.027800611071891517216575,0.00276621923940246477,-0.0013196771541436875947,0.00055350172572518181,0.00313084966036393149,-2.27398808171950805600,5.0,0.0,0.1,0,1,4,7,3,0,8
3712,2025-11-05 22:25:42.447+00,We had an incredibly successful trip to Asia. No President has ever brought more business into the United States of America!,462,2595,11759,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/405/939/188/175/original/1a4f23ad79b76a92.mp4""]",115499436761437618,0.02418271419693737933,-0.02137565525436073088,0.030048445370861485727544,0.027843254596865108763797,0.00755509708191564838,0.000314714193080560523,-0.00056585781734894549,0.00486546860885875835,-2.11488150962436765100,5.0,0.2,0.3,0,1,6,7,6,1,8
3713,2025-11-05 22:15:49.437+00,Congratulations to everyone at the Republican Jewish Coalition on 40 amazing years!,363,2255,10255,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/371/535/878/064/original/0ffc1d912e4f2b57.mp4""]",115499397897941707,0.02271080374353912522,-0.02166895373544736280,0.030260859438246200322391,0.027836645688867655222196,0.00853685268179052562,-0.000336799708281363848,0.00111807843019233678,0.00517708827564997623,-2.14358685637550016700,5.0,0.0,0.1,0,1,3,4,1,0,8
3714,2025-11-05 22:04:53.668+00,"Christianity is facing an existential threat in Nigeria. The United States cannot stand by while such atrocities are happening there, and in numerous other Countries. We stand ready, willing, and able to save our Great Christian Population around the World!",843,3583,13608,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/334/779/379/516/original/bcbddb0b921a0568.mp4""]",115499354921504983,0.02768820191713443085,-0.02087487884632189305,0.030489778644886702963927,0.027782736515887367594110,0.00548603433725377222,-0.0000203030341754517818,-0.00134053375630840125,0.00256642423060196519,-2.06585067586854610800,5.0,0.1,0.3,0,4,7,8,3,1,6
3715,2025-11-05 21:57:05.594+00,"The United States has more Nuclear Weapons than any other country. This was accomplished, including a complete update and renovation of existing weapons, during my First Term. Because of other countries testing programs, I have instructed the Department of War to start testing our Nuclear Weapons on an equal basis.",468,2632,11117,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/303/722/112/559/original/3f7c7a361b7db69b.mp4""]",115499324245510580,0.036343467508400179,-0.02553546383168198694,0.030690955620329082945038,0.027793153664981065760049,0.00315763735803816048,0.0002230196757862381701,-0.00208805941358024691,0.00051485339506172840,-2.52121913580246913600,5.0,-0.3,0.7,0,4,6,9,7,2,6
3716,2025-11-05 21:54:21.476+00,"Thank you to Miami Mayor Francis Suarez, for a key to the city. A Great Honor!",255,2674,11870,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/303/348/003/969/original/523e303be043fb28.mp4""]",115499313489581846,0.040802166811789049,-0.02437765891043176198,0.030937220044219884051760,0.027781763866858343660563,0.00312621056571406116,0.0003403209940114536488,-0.00224249024727479229,0.00058678382282137699,-2.40829236262854462200,5.0,0.2,0.3,1,1,4,2,1,1,8
3717,2025-11-05 21:34:01.208+00,"The American Business Forum in Miami, Florida—Full Remarks: https://rumble.com/v719kki-president-trump-delivers-remarks-at-the-america-business-forum-miami.html",309,2461,10180,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/232/422/496/367/original/387494c9a5505de5.mp4""]",115499233518098762,0.044921970243029637,-0.02692365156540935733,0.032219397882651324294642,0.027623769333224866232142,0.00017325578007843193,-0.0008972013464403050138,-0.00049607456763720638,-0.00222891135698241593,-2.65644410316074639000,5.0,0.0,0.1,0,1,0,2,3,0,7
3718,2025-11-05 21:31:11.102+00,"We're gathered today on the 1 year anniversary of the single most consequential election victory in American History. On 11/5/2024, the American People reclaimed our government, we restored our sovereignty, we rescued our economy, and together — WE SAVED OUR COUNTRY! 🇺🇸",597,2951,12344,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/220/801/146/416/original/c838c54653a4ef81.mp4""]",115499222370397593,0.042385120384104118,-0.02638999135921504992,0.032413501311307654674676,0.027614578756779612059048,0.00116113845804029344,-0.0007031128508530977899,0.00078841480157551654,-0.00214337602191727495,-2.60448185719091069500,5.0,0.3,0.6,0,1,7,7,6,2,8
3719,2025-11-05 21:24:36.747+00,"I am pleased to report that today, the United States has the STRONGEST ECONOMY, the STRONGEST BORDER, the STRONGEST MILITARY, the STRONGEST FRIENDSHIPS, and the STRONGEST SPIRIT of any nation anywhere—This is the Golden Age of America! https://rumble.com/v719kki-president-trump-delivers-remarks-at-the-america-business-forum-miami.html",799,3133,13174,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/193/722/480/531/original/23c95a49816b6aa4.mp4""]",115499196526115634,0.03648465969081832474,-0.02980340288282224491,0.032758996981236199032146,0.027609245613758996318876,0.00304217831756995293,0.0005331393109676726270,-0.00057907725528756242,-0.00277681377369040045,-2.93636609019222241500,5.0,0.2,0.3,0,1,6,7,5,1,8
3720,2025-11-05 21:21:34.282+00,"In 9 months, we've lifted over 600,000 Americans off food stamps. 1.9 million more American-born workers are employed today than when I took office, and we have more people working now than at any time in the HISTORY of our Country.",591,2954,12185,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/183/494/833/034/original/b95961cf30e6fc4c.mp4""]",115499184567907673,0.037356520062706966,-0.03112091687038115476,0.032791494743041195020160,0.027599361492597183449139,0.00216834701478801143,0.0002714865698738279342,-0.00197610329543264598,-0.00366197725958758913,-3.06416457891693968000,5.0,0.0,0.1,0,1,4,2,6,1,8
3721,2025-11-05 21:19:43.454+00,"With the reckless Democrat Shutdown, virtually every Democrat in Congress has voted to hold the American People hostage in an effort to extort hundreds of billions of dollars in new spending. They're demanding free healthcare for illegal aliens...",679,2988,11270,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/177/093/318/565/original/17138f10e1e3b6c4.mp4""]",115499177304548955,0.03386952484517058634,-0.02933987163649948055,0.032882411129355288210013,0.027595307156039781392821,0.00281860275028369921,0.0008225205759660808488,-0.00098290583038710767,-0.00308694163786836180,-2.89136363377681131300,2.0,-0.4,0.7,0,3,8,6,5,2,7
3722,2025-11-05 21:18:36.911+00,"The Radical Left Democrats are causing millions of Americans who depend on food stamps to go without benefits, they’re forcing federal workers to go without paychecks, and they're stranding thousands of travelers at airports!",456,2707,10682,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/172/254/444/370/original/774aeba2236041ce.mp4""]",115499172943770311,0.03337478705923226663,-0.02984267675483213226,0.032895272998455825258246,0.027610484296228136024216,0.00337768448772789339,0.0007679379778412771659,-0.00056093148388322786,-0.00292041284171362398,-2.94017808007091948900,5.0,-0.3,0.6,0,3,7,4,6,3,7
3723,2025-11-05 21:17:27.185+00,"It is time for Chuck Schumer and the Radical Democrat Congress to stop playing games with peoples' lives and to pass a clean funding bill, that they've done 30 times before — and to reopen government IMMEDIATELY!",392,2803,11158,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/166/233/903/381/original/e19f5331c4bca89e.mp4""]",115499168374068086,0.03403218301791505443,-0.02901807066249814859,0.032898218544399535854072,0.027604967510696312225863,0.00397443569547312642,0.0007347496908242626534,-0.00115891567246050541,-0.00253952352966372633,-2.86010895138631898700,5.0,-0.3,0.6,0,3,7,6,6,3,7
3724,2025-11-05 15:28:27.863+00,"Happy Anniversary! On this day, November 5th, one year ago, we had one of the Greatest Presidential Victories in History — Such an Honor to represent our Country. Our Economy is BOOMING, and Costs are coming way down. Affordability is our goal. Love to the American People! PRESIDENT DONALD J. TRUMP",7641,10392,48616,[],115497796099239673,-0.01020363876158621345,-0.00873948073741378904,0.040082359305396905689916,0.024008526942650692704847,-0.007573778469960543033,-0.001310342759276996774,0.00048332532463270417,-0.000067568880383652042886,-0.87014024844274997000,5.0,0.2,0.3,0,1,6,4,3,1,8
3727,2025-11-05 04:34:36.474+00,…AND SO IT BEGINS!,10024,10138,39289,[],115495225031046506,-0.05060100391163299448,0.01996541946646435908,0.04122350702202936392839,0.024381394933209827484052,0.00818446750807675646,-0.0002643425527400066413,0.00381739113073713888,0.00336566553009109160,2.01660615300820433200,7.0,0.3,0.7,0,5,6,0,1,1,3
3728,2025-11-05 03:58:00.216+00,"Pass Voter Reform, Voter ID, No Mail-In Ballots. Save our Supreme Court from “Packing,” No Two State addition, etc. TERMINATE THE FILIBUSTER!!!",4256,10685,41392,[],115495081097004172,-0.04914956307102903383,0.01572967252241788555,0.04114287973805930580440,0.024576667860274721668512,-0.00463904777919952530,0.000872273039342291178,0.00061019262707423119,-0.00098602739224069728,1.58540350261149315600,5.0,0.1,0.3,0,3,8,7,3,1,6
3729,2025-11-05 03:41:25.337+00,"REPUBLICANS, TERMINATE THE FILIBUSTER! GET BACK TO PASSING LEGISLATION AND VOTER REFORM! President DJT",2739,8979,37318,[],115495015896453646,-0.04723937809163191580,0.01409296083372694436,0.04111237244260782779693,0.024635050330941467370266,-0.00793716132632763115,-0.000308703519327378910,-0.00112090137105172155,-0.00211958486236153125,1.41927347586280049800,5.0,0.1,0.3,0,3,7,6,4,1,5
3730,2025-11-05 03:19:10.468+00,"JUST OUT: The 60 Minutes interview of Donald J. Trump, on CBS, Sunday night, was the highest rated 60 Minutes IN YEARS!",2626,5432,30556,[],115494928414626214,-0.05042747195577523627,0.02166585382352313321,0.04112686104203163438772,0.024692003970276053213795,0.00001786716593748118,-0.000772334326619521142,0.00489908932976985824,0.00247124556681574842,2.19022626807079867600,5.0,0.1,0.3,0,5,4,2,1,0,7
3731,2025-11-05 03:05:19.002+00,"“TRUMP WASN’T ON THE BALLOT, AND SHUTDOWN, WERE THE TWO REASONS THAT REPUBLICANS LOST ELECTIONS TONIGHT,” according to Pollsters.",6177,5632,25060,[],115494873923565600,-0.04419453012654333202,0.01623348908333126578,0.04112861763454651757742,0.024724651135061706892452,-0.00167049301552707568,-0.000792526916222229378,-0.00070734310375354630,0.00349770798825097111,1.63659680617737795100,5.0,-0.3,0.6,0,3,5,7,4,2,7
